"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ubald2",11.4613915083579,-3.78899968076645,1.16421314050534,-3.25455842142598,0.00113568798820633,0.00438660454902916
"Socs3",1002.96868910359,-2.07145519472248,0.102914974309263,-20.1278308489655,4.21025367527338e-90,2.30450272135609e-87
"Slc16a3",2999.39141854969,-3.39615349891647,0.158734888880157,-21.3951294694925,1.48317408557881e-101,1.19840466114768e-98
"Pomc",44.6583078925145,-2.58734572484284,0.299333446356292,-8.64369069456797,5.4425765953326e-18,1.62874144038101e-16
"Apob",18.7416640134452,2.62520489983824,0.836260690808425,3.13921834266826,0.00169399175458341,0.0062081322012465
"Egln3",540.095481083823,-2.69721580143713,0.132159312024033,-20.4088214453374,1.39610605906855e-92,8.77375096676858e-90
"Six6",5.82908340592036,2.63343510508655,1.05183281366212,2.50366319711764,0.0122914979373821,0.0339180577332085
"Slc10a1",7.78948568842404,4.07739080659687,1.48014075688589,2.75473179670792,0.00587402650006731,0.0181681519601061
"Fos",741.704769276516,-5.62034753940141,0.133763172630042,-42.0171518729298,0,0
"Serpina3m",63.6988741702307,2.11779507653409,0.271874113329791,7.78961649050104,6.72128898665803e-15,1.55377154667048e-13
"Tcl1b2",5.75241705976836,2.77820770549775,0.859230632986953,3.2333666874048,0.00122340420461525,0.00468382728878872
"1700121N20Rik",4.65270685201049,4.21009639558647,1.66177586756887,2.5334923185193,0.0112932215417444,0.0315793314305073
"D130043K22Rik",5.94601313321478,2.62163677163595,1.00498436972505,2.60863437344124,0.00909043133550117,0.0263048103610949
"Ppp1r3g",16.7143341196092,-5.41811779279258,0.758162096564903,-7.14638441744992,8.90933388925276e-13,1.61510232300044e-11
"Aspn",8.805563239685,-2.66006359743249,0.798297768089299,-3.33216965368608,0.000861717073539853,0.00344199983611681
"Sncb",22.3169227321531,-2.34051335390629,0.465526669964801,-5.02766759653805,4.96481515292151e-07,4.06774425469687e-06
"Ctla2b",9.01578610192311,3.04932619916096,0.769000667149651,3.96531021288119,7.33005550408598e-05,0.000382686370448064
"Ctla2a",12.8991341780599,3.95864358783987,0.755595524379128,5.23910407104739,1.6135802946866e-07,1.43196811925953e-06
"Fbp1",48.6436270746985,2.16072196039243,0.394812471528837,5.47278041148355,4.43028946751431e-08,4.30298521378264e-07
"Nlrp4f",297.287354039954,2.26964215538774,0.176366526957616,12.8688940840411,6.73597004356252e-38,6.60670171671496e-36
"Pcsk1",27.0068097164168,-2.11009545886551,0.366144562863196,-5.76301186166709,8.26259857639e-09,8.98140760052438e-08
"Mctp1",12.005958877094,2.16527252637605,0.563915405679634,3.83971160313744,0.000123178922499307,0.000607763872337376
"Hapln1",19.4540735629576,2.82025873031073,0.570550168401427,4.94305126263052,7.6909250265754e-07,6.0867358139427e-06
"4833422C13Rik",2.89089039864958,5.11962713826808,1.6762798875574,3.05416009359164,0.00225691606721304,0.00794839182824219
"Sv2c",6.68205263760026,-2.87143453015203,0.685260136953985,-4.19028391599677,2.78605625245146e-05,0.000160087377215023
"Fam159b",7.03563303417522,3.60414489130725,1.19382670057937,3.01898499133763,0.00253623095646766,0.00877902220916834
"Itga2",4.77151565421847,2.64261504012648,1.11846355921621,2.3627189445299,0.018141421931585,0.04694580560243
"Fam107a",2.90677454164345,-2.58326818352948,1.04223004951995,-2.47859691314728,0.0131900273157795,0.0360167981162128
"Oit1",3.48784444770802,4.10893126784337,1.57536907764411,2.60823404886688,0.00910107026452424,0.0263302575018665
"Lrrc3b",3.76389448236495,-2.3544090495021,0.953114565571913,-2.47022670153965,0.0135027451044185,0.0366641989009079
"Itih4",8.47856000472948,-2.0809214345311,0.82157553693313,-2.5328424971111,0.0113141778089691,0.0316170897665657
"1700024G13Rik",4.90722131370092,2.52428517442252,1.04009095498643,2.42698502695417,0.0152248841869299,0.0405423469685854
"Gm10377",2.95252855835223,5.06367747595349,1.79918255552232,2.81443228782499,0.00488634705118211,0.0155439701470675
"4930503E14Rik",9.14693390782627,3.19862213480008,0.868031388578232,3.68491528865008,0.000228778718227757,0.00105630402473159
"Otx2",770.959561708864,2.03150462147326,0.129416710934801,15.697390289085,1.57592973776632e-55,3.51847049873932e-53
"Rpph1",29.5799282531108,2.18787560049058,0.791336855764515,2.76478415551221,0.00569604723524473,0.0177145398621027
"Gm5622",7.25706784492524,2.63177619593982,0.837204182671987,3.14352967939117,0.00166923487392945,0.00612666609146333
"Cbln3",13.4081706576952,-2.51701969079514,0.620062548501087,-4.05929965755822,4.92201167162182e-05,0.000267681711679741
"Fgf9",2.76056929063311,-2.73362462604736,1.14478245435471,-2.3878987799374,0.0169450080269559,0.044302449337656
"A930011O12Rik",28.3673638564683,2.9087253111722,0.501106126392498,5.80460935912386,6.45162410315759e-09,7.1316715167673e-08
"Adra1a",3.4392036154426,4.35418773777091,1.69137008570776,2.57435541432607,0.0100427051167956,0.0286249992309403
"Stc1",28.5140534457549,-3.05827117832818,0.36626374742198,-8.34991505398617,6.83120786387225e-17,1.89089616695244e-15
"Pcdh17",17.5427781902318,2.9761528918393,0.699952888852508,4.25193315041297,2.11933128824859e-05,0.000124734003812009
"Slitrk6",10.7401652613887,2.8044729763278,0.858397927727426,3.2671012892034,0.00108654797687861,0.00422662679313989
"Mir18",3.26226161021828,5.66461637954376,1.6301848162616,3.47483078178464,0.000511175699973357,0.00216949206531964
"Mroh2b",2.12342307937262,4.88927629875172,1.70538033971845,2.86697118811568,0.00414420739111719,0.0134762190518353
"Osmr",25.4900855207892,-2.21395255023854,0.414090854724293,-5.34653814490208,8.96523939902586e-08,8.24957603702119e-07
"C1qtnf3",12.2419952152552,2.57752945593399,0.89281631743194,2.88696499560838,0.00388977503036518,0.012729354429168
"Cdh9",18.4416955013937,2.70679602823776,0.831898934523384,3.25375585411533,0.00113890114954674,0.00439701358487125
"Dnah5",7.0291894617913,2.35311758592773,0.951624602049493,2.4727372336317,0.0134082688592213,0.0364718669450573
"Sema5a",118.654743226898,2.39372845888079,0.243643389056438,9.8247215660192,8.81171942666903e-23,3.78524696789165e-21
"Enpp2",310.050752432427,2.17530582867699,0.592195269031147,3.67329146724841,0.000239446095450887,0.001098977913879
"Col14a1",88.8016706894265,2.75362349950777,0.275465037096222,9.99627222581393,1.58242059634141e-23,7.0659243891371e-22
"Psca",10.7187918291847,-2.6135323087215,0.554158699770863,-4.71621632900858,2.40270966089278e-06,1.72239871254874e-05
"1700109K24Rik",9.10002939480962,3.0782763567794,1.00118041444491,3.07464699904872,0.0021075183444542,0.00750119528479875
"Apol7b",13.6077010721878,2.11565652753076,0.702240236418999,3.01272473123917,0.00258913652544473,0.00894390646656069
"Apol7e",10.2789811778754,2.06366301163424,0.800805227219575,2.57698494151862,0.00996662924372738,0.0284463860399607
"Tmprss6",8.97781767479245,3.47840156748044,1.14670589019055,3.03338597737771,0.00241826078551471,0.00842740788839878
"Nptxr",5.81996466096359,-3.29736460222831,0.967323617736846,-3.40875022770853,0.000652612024975005,0.00269166768103449
"Grap2",11.4166808569818,2.01842448201652,0.679888919109646,2.9687562560363,0.00299007671931574,0.0101511848286013
"Tbrg3",20.5805979127214,3.06665010135396,0.840039371970286,3.65060282134304,0.000261625547092917,0.0011939920072815
"Ribc2",4.66482743681258,3.17682992509602,1.27017145533621,2.50110322645782,0.0123807085752656,0.0341475720261877
"Adm2",14.3140364814597,-3.50932157004681,0.774763450313346,-4.52953939505986,5.91124120760181e-06,3.94268635261743e-05
"2610037D02Rik",18.5819203973134,2.23938530838433,0.755111005029944,2.965637228788,0.00302056553780514,0.0102450733268118
"Wnt1",8.4077557063049,2.38100282462909,0.674270645174433,3.53122717364201,0.000413636329055305,0.00179503356302056
"2510009E07Rik",52.6307194321683,-2.31937413948284,0.298901504556516,-7.75966030322976,8.51571669513571e-15,1.94736766688764e-13
"Kng2",7.65241591606042,2.18574714444995,0.747250811949209,2.92505154828593,0.00344399168505075,0.0114493830156625
"Rtp4",11.2076883239011,-2.14026993398133,0.505365549660942,-4.23509266790597,2.28457473628697e-05,0.000133533117896374
"9030404E10Rik",1.68135678051657,-3.87253823562152,1.61980051232686,-2.39075009925671,0.0168139930441972,0.0440005912976462
"Hes1",442.116174606826,-2.07908809260067,0.102810341292325,-20.2225580273983,6.19843167417831e-91,3.50583295491525e-88
"Tfrc",3374.46956295698,-2.47283889138904,0.0715224576536875,-34.5742997725631,6.15001914727418e-262,2.60883812227371e-258
"Ccdc80",139.23805476718,-2.06759999787258,0.189744615326102,-10.8967519015974,1.1944537237177e-27,7.0129725896339e-26
"Robo2",47.440111185166,2.42930993158397,0.315259318733378,7.70575138379491,1.30075647562338e-14,2.90410998399705e-13
"T",188.46859753402,-2.82067998668046,0.146829749369774,-19.2105482627836,3.02059217794965e-82,1.34877389672236e-79
"Smok4a",6.32272441470487,2.52353776324283,0.920342014080316,2.74195649512378,0.00610744301184478,0.0187771503940899
"Kremen2",25.7561948794461,-2.36962006580386,0.392312491250168,-6.04013412433715,1.53986173726024e-09,1.85717142361146e-08
"Rnf151",7.879426163344,2.53631369292203,1.06211622579867,2.38798130686199,0.0169412034514537,0.0442993281190116
"Sstr5",67.5768613541582,3.11460147725078,0.56867142633792,5.47697903041816,4.32648465427332e-08,4.21180674777451e-07
"Rgs11",66.6623393240824,-2.08484028673341,0.326551091303127,-6.38442296552645,1.72044961444058e-10,2.37145321347098e-09
"Psmb8",60.6378710363404,-2.19603727888647,0.250519522268723,-8.76593272651565,1.8523661121537e-18,5.77774782923234e-17
"H2-Ab1",25.1900962035329,-3.14543381083102,0.408347482277459,-7.70283630325851,1.33078795804183e-14,2.96725493719497e-13
"Ltb",130.115765366926,-2.19001830364048,0.15587504300672,-14.0498328750811,7.72160404899632e-45,1.07393588117516e-42
"H2-M2",9.92990150025166,-2.64285025300983,0.66481080479124,-3.9753419077473,7.02782164936576e-05,0.000368504566583554
"Crisp1",17.2116212907614,3.99045518077026,0.748533905806456,5.33102795987714,9.76583801151707e-08,8.9619653531326e-07
"Vegfa",696.105114731636,-2.08199619316009,0.102296801354084,-20.3525053139599,4.41142232259964e-92,2.67332192749538e-89
"Gm11110",6.76906710453684,-2.82105418549257,0.783849597184926,-3.5989738281731,0.000319475335657034,0.00142541611765147
"Tnfsf9",22.9512737769361,-2.41886372223579,0.366152461655328,-6.60616539706006,3.94402240585038e-11,5.9380809389946e-10
"Emr1",2.22409688273745,-3.68466233921566,1.51752876266457,-2.42806754630859,0.0151795159020862,0.0404469261662371
"Nlrc4",167.260622341554,2.94732476073484,0.249927627017624,11.7927129381619,4.2560639950918e-32,3.25301323732962e-30
"Kcnk12",8.07597114057416,2.07460956667432,0.786318988948136,2.63838161844411,0.00833027795446852,0.0244589299760204
"Nrxn1",23.7749439285143,2.03423069518882,0.616914907811715,3.29742508963598,0.000975756992122224,0.00384769803447127
"Mep1b",195.646205323399,2.20088034489221,0.149765748901278,14.6954851896276,6.89031830472592e-49,1.08254556476472e-46
"Wnt8a",171.381060198398,-2.40058947872713,0.161768096663735,-14.8396966289169,8.11219862479349e-50,1.36284936896531e-47
"Egr1",1388.88351075824,-4.71488010173554,0.105787017844852,-44.5695530301311,0,0
"Rell2",11.5931282444815,3.35457217254526,0.963425882897816,3.48192033460353,0.000497831775643389,0.00212134846035084
"Prelid2",192.936825384319,-2.31797914502624,0.180913528481082,-12.8126357629945,1.39320416262392e-37,1.35085075608015e-35
"Megf10",126.955506516524,4.05521058314828,0.270706184506573,14.9801179848915,9.90410633821314e-51,1.78779655688086e-48
"Slc27a6",2.8798252468467,3.30224161063106,1.35989899749952,2.42829917273487,0.0151698239361639,0.0404401527963596
"Cdx1",158.568026673374,-2.76696501871348,0.310235529993646,-8.91891724577825,4.70869044901785e-19,1.5394423803263e-17
"Lipg",71.8567832513582,-2.07777862928819,0.251876288730992,-8.2492029708572,1.59454411331065e-16,4.32899592234482e-15
"Slc14a2",1.99535575030405,4.53818189210494,1.76901211571081,2.56537637690596,0.0103063940372371,0.0292390727342983
"Cdc42ep2",47.4650854310545,-2.32982057745986,0.321284916698362,-7.25157160006741,4.11963147225586e-13,7.77551800013765e-12
"Mir6992",2.05883314519187,4.61031237866725,1.71687512742017,2.68529277699703,0.00724662960744489,0.0217053506053177
"Ms4a10",34.5843353812558,2.30245469755767,0.407545079466668,5.64957059614305,1.60849119424291e-08,1.67582310318879e-07
"Ms4a4d",21.994473374154,-2.42378733983359,0.460496322946011,-5.26342387345785,1.41397070605067e-07,1.26408087145773e-06
"Mpeg1",7.82387252304251,-2.15656430828151,0.693397314033207,-3.11014228730951,0.00186997240682893,0.00676539270769154
"Tmc1",1.94525522940013,4.38904504928534,1.82597281081834,2.40367491962727,0.0162311997434736,0.0427239849839389
"Dock8",49.8093116274629,2.17412273338173,0.296859768139589,7.3237365474173,2.41159915239612e-13,4.68728687489775e-12
"Vldlr",84.4032699950166,-3.29004336680581,0.264055130836369,-12.459683537998,1.23861144292727e-35,1.13604102505891e-33
"Ch25h",7.27770883804871,-2.81613388853071,0.714258141435767,-3.94273964153892,8.05560918347945e-05,0.000416984675488955
"Fgfbp3",85.3138113127952,-2.1448865553926,0.189610025903483,-11.312094627762,1.1432714011466e-29,7.63741304513998e-28
"Cyp2c40",5.67731280347211,2.49466624188048,0.963318698202098,2.589658278757,0.00960712464099367,0.0275407485907046
"Cyp2c69",9.19608408527432,2.3677123416065,0.722198268623004,3.27847967030016,0.00104367881586842,0.0040851538979597
"Loxl4",69.9369489306136,-2.4098817143273,0.233599060030552,-10.3163159732412,5.94610617283673e-25,2.88267227259125e-23
"Fgf8",57.8080445011505,-3.27406665949133,0.246564699826176,-13.2787323643631,3.07556607414584e-40,3.43330297013859e-38
"Grin1",102.380221751037,-3.19263367314106,0.253267673341226,-12.6057685571251,1.96250166125718e-36,1.839763988299e-34
"Grin1os",3.54434022065294,-3.86709164340989,1.27104392619137,-3.04245318649015,0.0023465831391081,0.00821178438581212
"Clic3",6.95730572580151,-3.24382677737607,1.04070588356252,-3.11694862939747,0.00182733410790488,0.00663376233267651
"Ptgds",6.63650032968367,-2.68954561122302,0.745771550812711,-3.60639341671329,0.000310482300871724,0.00139077710696711
"Abo",6.72823023168741,3.68590835287057,1.47441243542908,2.49991675619442,0.0124222492001041,0.0342382596825603
