"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gkn2",26.5074097909645,2.65586229634609,0.351106443286214,7.56426533073075,3.90062825219911e-14,4.41812992486435e-13
"Bhlhe40",1555.60835087571,-2.35580960621367,0.0620527356968968,-37.9646373323631,0,0
"Ssu2",5.69843730618587,2.58390888345294,0.745716248984999,3.46500279023009,0.000530225978124455,0.00166902715314554
"Slc6a1",71.9287556900603,2.10452072834273,0.269876713451811,7.79808195166313,6.28551876778767e-15,7.62760860214508e-14
"Rassf4",118.766289232413,2.0017284811698,0.167566061664094,11.9459063565181,6.82027613945791e-33,2.47616637416335e-31
"Tmem72",3.33693087374955,2.29014680826407,0.941921424058987,2.43135653332443,0.0150424042657598,0.0335559866039489
"A2m",84.3899144702902,-4.57484769136257,0.322355759812154,-14.1919216645252,1.02802537298419e-45,6.1407150742343e-44
"Efcab4b",2.96182734508128,2.34669336475741,0.952110323541252,2.4647284109148,0.0137117138794626,0.0309191191305673
"Prmt8",28.7740402425629,-2.3844253427384,0.423177067747973,-5.63458070974317,1.75484762281033e-08,1.114492127116e-07
"Grin2b",6.07784989458546,2.52655458876467,0.879519118683768,2.8726545393871,0.00407038945052606,0.0104834021667518
"Slco1c1",4.29734135684377,4.17157488216967,1.38489910163122,3.01218686419547,0.00259372879875962,0.00698017030302417
"Gm766",5.08853374166294,2.56244493219796,0.779007316818585,3.28937209815026,0.00100411181170878,0.00298331388721609
"Gm15706",17.6125472121632,2.27113559762531,0.414244865147615,5.4825920336176,4.19138824520595e-08,2.51639849112008e-07
"Sbk2",2.7863653963802,-2.79529734290174,1.11357534531961,-2.51020045895453,0.0120662643252373,0.0275424244170567
"Zim1",13.0929453744386,2.25861256001803,0.710818670606109,3.17748063383328,0.00148560611240711,0.00424414310445471
"Gng8",8.92855908748868,2.8324884988915,0.797108581053485,3.55345377808878,0.000380208005013156,0.00123076853471944
"Fosb",260.18219998445,-4.28000811927066,0.219883840152339,-19.4648597928134,2.18090547054436e-84,3.89500905299947e-82
"Bcl3",530.116181078529,-3.52423017253122,0.137533484512544,-25.6245247113607,8.13232366498518e-145,2.934441116747e-142
"Irgc1",3.97293873673177,-2.16200206650945,0.780636883780488,-2.76953614597257,0.00561361751004029,0.0139834278944805
"Sycn",3.00881726963364,-3.75617970077967,1.26006252656657,-2.9809470733286,0.00287358452051809,0.00765293687411964
"Prodh2",6.3543728531916,2.54000821972659,0.736870033107654,3.44702336314918,0.00056679956454945,0.00177122359505105
"Etv2",24.0485688561808,2.35527658448112,0.497362339140369,4.73553463768876,2.18478385673717e-06,1.0320374932132e-05
"Krtdap",59.5559826484631,-3.19437537597049,0.31886156982158,-10.0180632547156,1.26966506490958e-23,2.91166640890614e-22
"Gm5114",9.49514947219073,2.47091726776271,0.647355366947283,3.81694104030487,0.000135116441692241,0.000479044276230303
"Vstm2b",15.2774598710203,2.17574669013849,0.484235595227039,4.49315728043157,7.01749167051285e-06,3.09031806292248e-05
"Gm4884",8.94051229127528,3.01524478558315,0.70630108596085,4.26906434878437,1.96294638340219e-05,8.04330359326397e-05
"Gm5592",4.79094045906558,2.61774957892313,0.947807452527482,2.7619001854675,0.00574660437025737,0.0142825009657746
"Siglecg",8.54809664781693,-2.19226101250999,0.606961104889032,-3.61186407967738,0.000304003900840517,0.00100351149107284
"Klk14",1.71158466543705,4.47087590509763,1.56551487607576,2.85585015730076,0.00429217648550411,0.0109969529691636
"Klk10",71.089513825624,-3.10855930962444,0.263076701421093,-11.816171074187,3.22030122030819e-32,1.12525979992627e-30
"Klk6",7.93959589979402,-2.0984616917869,0.586755720466367,-3.57638045713298,0.000348384519044948,0.00113691153215831
"Klk5",1.16969780990552,-4.7550802697755,1.72159112279618,-2.76202648051088,0.00574438192355056,0.0142789845058762
"Tsks",4.97305734993768,-2.16704375509201,0.827789303387858,-2.61786875745198,0.0088480828592183,0.0209709052324181
"Saa3",6.61796360622795,-5.35199016064407,1.38804364622756,-3.85577944554538,0.000115361463818793,0.000413817415658365
"Slc6a5",3.90239908931624,2.86076239497367,1.10127802195416,2.5976750084392,0.00938572785535503,0.0220735640077856
"Nell1",15.1458150285965,2.7412893111893,0.536443283964125,5.11011954690186,3.21955025809996e-07,1.71202610867565e-06
"A230073K19Rik",4.17653873139774,5.42700942872661,1.363499987259,3.98020497208538,6.88558720537243e-05,0.000257115242614973
"Ipw",2.1850503928273,3.85632717046502,1.49172049685569,2.58515397394723,0.0097335518946645,0.0227970336137199
"Magel2",42.3675005158708,2.954262697619,0.425362521345785,6.94528208143996,3.77704847978171e-12,3.60010750248088e-11
"Mctp2",105.628290629483,2.06585763149684,0.193007665027064,10.7035004604981,9.80045038324649e-27,2.70330363847396e-25
"St8sia2",28.2588728302114,2.2465399773843,0.581442659479049,3.86373435240737,0.000111666658504913,0.000401214832153094
"Ntrk3",6.9639306977272,2.76135152514178,0.913620148520077,3.02242844536073,0.00250755358258555,0.00676886334254888
"Alpk3",164.934826375819,-2.2573766878501,0.148902641070116,-15.1600849496493,6.49852304050037e-52,4.88937812251434e-50
"Olfr307",5.56298241648522,3.13021081956628,1.05094849382981,2.97846263441449,0.00289698349719093,0.00770828671389508
"Tyr",1.26215358582724,4.38946232700884,1.80802723584073,2.42776338762825,0.0151922511229185,0.0338347640892205
"Prss23",270.55259566417,-2.91006318000743,0.15264767072328,-19.0639212915525,5.03555224207847e-81,8.39939615020656e-79
"Myo7a",108.668294802736,2.30391163081246,0.171813546238059,13.4093712705297,5.32886679842456e-41,2.69199125322699e-39
"Pde2a",310.950365124949,3.02331736260729,0.137020944844249,22.0646366586063,6.91216906403956e-108,1.65154136785518e-105
"Hbb-bh1",19.4351277455342,5.57005413815875,2.04805034638327,2.71968613857326,0.0065343906261819,0.0159843055702161
"Mir1970",3.01978008318521,-3.73852736854724,1.36878875560539,-2.73126686147691,0.00630913617259444,0.0155105445867133
"Adm",102.490758152901,-2.6734022916942,0.201866883953663,-13.2433920776617,4.92721638642883e-40,2.41994758134578e-38
"Insc",39.3003371507041,2.2820762879844,0.314221601866218,7.26263335948498,3.79625922881376e-13,3.93675421845491e-12
"Slc5a11",184.244939745161,2.12611329653043,0.151594397770311,14.0250123210478,1.09593107332328e-44,6.27092469496081e-43
"Fam57b",26.5994187230138,2.09703273325301,0.352221335888987,5.95373567577959,2.62089980633546e-09,1.84916717780595e-08
"Asphd1",4.96083306551994,2.52988954034649,0.899871057848379,2.81139116352463,0.00493277760289015,0.0124452683785247
"Cox6a2",1.16796360387893,-4.44008855617586,1.73505080089328,-2.55905392158542,0.0104957460136811,0.0243953313090436
"Cuzd1",4.19884590573916,3.05441697374467,0.868936032298664,3.51512293219627,0.000439550467445196,0.00140333907816875
"Tcerg1l",32.2979918682205,3.5122443602325,0.375986943196629,9.34139981131129,9.50687886864738e-21,1.82311415701252e-19
"Bnip3",1896.97252874212,-3.06676674423705,0.0814938439122196,-37.6318823240243,0,0
"Gpr123",8.27810519746639,3.54474553908236,1.40435653746815,2.52410655307876,0.0115992764918884,0.0266139122311288
"Sprn",2.77341579531617,3.57198921816772,1.26159478626692,2.83132845589612,0.0046355091611773,0.0117640932221581
"Nlrp6",5.18772589505286,4.36578440740845,1.34444205020097,3.24728344130253,0.00116512293564254,0.00340392244300989
"Muc6",4.54617526263013,5.4507371822248,1.3440840403261,4.05535444115709,5.00583375976474e-05,0.000191410351873703
"Muc2",7.23455259054746,-4.10724137556496,0.960938207504599,-4.2741992601489,1.91825429440711e-05,7.87294665260263e-05
"Kcnq1ot1",188.743709296313,2.7972484576703,0.195042847995463,14.3417125335217,1.20055912930972e-46,7.4481003387106e-45
"Fgf3",30.6996601112979,2.33084147422749,0.326156545208938,7.14638877700381,8.90905108247736e-13,8.94497059564351e-12
"Fgf4",1936.81151049084,2.16488631504859,0.084721704389011,25.5529126882083,5.09628384097756e-144,1.80214789184648e-141
"Fgf15",85.4458861481222,3.7371637318764,0.3055170123407,12.2322606628166,2.09038756262553e-34,8.12310824061142e-33
"Rprl3",5.50778617903157,2.72747550182335,1.06821831808474,2.55329407448616,0.0106709357775015,0.0247407311148706
"Cd209c",7.56748638350456,2.43577660298384,0.648571871493695,3.75560012705164,0.000172926607857627,0.000601044889626636
"3930402G23Rik",9.65942795785305,-2.32181883093652,0.632763244097462,-3.66933264944652,0.000243184471874576,0.000819623455435451
"Gm5607",1.81098483896913,3.89732398654874,1.63699753704904,2.38077571794904,0.017276226918338,0.03788428229482
"Defa3",4.88108340330396,2.04493417242375,0.890933553181089,2.29527125240967,0.0217175840273154,0.0462971549538177
"Dkk4",2.05464736294583,-4.3645067565081,1.47263147707251,-2.96374675162073,0.00303918290852461,0.0080442803900634
"Dusp4",1629.49379092192,2.02605139280225,0.0732853118585838,27.6460772482193,3.11093303339596e-168,1.77433570849916e-165
"Gm16793",1.61075866625522,4.95317868904822,1.70125224924211,2.91148986945046,0.0035970957177229,0.00937281109530213
"6430573F11Rik",16.8049464097461,2.09789306468943,0.460763096071963,4.553083965652,5.28651607341979e-06,2.37295990591864e-05
"Gm6329",9.05732369686206,2.2074332554041,0.640861826646155,3.44447611578979,0.000572167184196956,0.00178518827645949
"Ankrd37",120.138567323716,-2.48412465578141,0.19034699494516,-13.0505062950802,6.31264904033575e-39,2.97637193819137e-37
"Asb5",7.25688285619422,-4.25806074562534,1.11631217868444,-3.81439961592412,0.000136514413185686,0.00048351589333656
"Cilp2",166.155640755256,2.03262364920558,0.18394452160512,11.050199437682,2.18728421621502e-28,6.6221527785784e-27
"Mef2b",69.6351857192207,-2.20149899056227,0.212377671269474,-10.3659625675475,3.5417437832464e-25,8.95873702883829e-24
"Tmem59l",58.0809536446619,2.89834594812576,0.310667616078907,9.32941123605752,1.06460628127767e-20,2.03275417486722e-19
"Insl3",2.7378241327007,-4.17725524999198,1.4531020255615,-2.87471572987301,0.00404391405565269,0.0104273653810697
"Inpp4b",6.19695717334504,3.24398870314521,1.06820116459799,3.03687059203504,0.00239048058111479,0.00649747688773107
"4933434I20Rik",5.54107986609911,2.02995506243293,0.724494015473582,2.80189348576745,0.00508036441031678,0.0127720635772517
"Nanos3",71.8398891803542,-2.83342727332696,0.276196282828557,-10.2587451370073,1.08102356190996e-24,2.65466355529584e-23
"Mir24-2",2.82275268341455,-4.04929840439461,1.37662963850109,-2.94145810256096,0.00326671030686853,0.00858227413606873
"Abcc12",3.33164823523209,3.91252566693708,1.41682175220047,2.76148051853419,0.00575399492853082,0.0142948411312847
"Mt3",68.8321536751682,3.23868131872469,0.270284725938052,11.9824799847069,4.38991723662106e-33,1.60368030290696e-31
"Exoc3l",782.5733376147,3.13933041366495,0.193010018839529,16.2651163527165,1.74535253607778e-59,1.61568472201001e-57
"Hsd11b2",40.681292478065,2.07575861834004,0.372707514012283,5.56940372892948,2.55612575654244e-08,1.58356200075076e-07
"Nutf2",148.031806608312,2.17455515576894,0.17713245409388,12.2764355458906,1.21222406141433e-34,4.77357096433559e-33
"Nqo1",1319.0055916631,2.1996470344206,0.0816558214605156,26.9380308112414,7.87867005463839e-160,4.35321141362692e-157
"Snord111",1.01918881554162,4.32286990132471,1.88215172281374,2.29677015350399,0.0216318850383761,0.0461422800535079
"Ctrb1",11.6947071453757,2.20792403052213,0.481199692639036,4.58837373401725,4.46712368928653e-06,2.01951454743736e-05
"Vat1l",33.1651616474934,2.46709911560674,0.323207796599635,7.63316708805387,2.29055698289188e-14,2.65048023655179e-13
"Osgin1",23.9275397559265,2.88606719095548,0.40707040006523,7.08984782605911,1.34259549056433e-12,1.3283956837531e-11
"Egln1",927.773082974223,-2.380679053813,0.0770376610461791,-30.902795093765,1.09552065188037e-209,9.68495032294838e-207
"Casp12",5.54568936068587,-2.83825772060921,1.03314246323516,-2.74720846505676,0.00601049177192039,0.0148569138849887
"Mmp10",38.6369885464118,2.17711575936588,0.373753810009297,5.82499950786248,5.71127680575652e-09,3.84104546225109e-08
"Gpr83",9.34240001263134,2.90725991642473,0.662181942211717,4.39042464177497,1.13129517079035e-05,4.81638090891986e-05
"Scarna9",1.04187485884747,4.44680123586439,1.79913553505076,2.47163215290444,0.0134497829952429,0.0303866104189738
"Ccdc67",6.08586842801398,3.69412076410945,0.989613885893924,3.73289099593882,0.000189294528198085,0.000652039071317036
"Acp5",209.550850612263,-2.19104703981804,0.125972289597512,-17.3930873751565,9.30823237907319e-68,1.09719237796262e-65
"Fli1",8.24527635211393,-3.93489274384491,1.28328842324561,-3.06625749330227,0.00216756559446615,0.00596215421215868
"Olfr147",1.59967023662542,4.20216080470299,1.64621548098665,2.55261893308429,0.0106916399955551,0.0247757387629633
"1700063D05Rik",2.62756232959729,5.59222578926202,1.42122218680867,3.93480051266246,8.32658265492476e-05,0.00030716108475219
"Tagln",2811.25197007537,-3.051846676753,0.0703614170817286,-43.3738660096644,0,0
"Apoa4",2.31992278358723,3.17133550717149,1.16033166772913,2.73312846263868,0.00627358583030292,0.0154360243620353
"Nnmt",5.87922860206347,-2.73597480916387,0.844097651630733,-3.24130129242531,0.00118985353942244,0.00346872224740777
"Drd2",2.304306141397,3.29557214659937,1.3856687684657,2.37832606290783,0.0173914397452893,0.0380991260235981
"Cyp1a2",3.17669565940577,2.32458772693657,1.02734732473207,2.26270869741431,0.0236536523268672,0.0498118421619031
"Cyp1a1",16.7627469297839,2.63834363966902,0.536417284436208,4.9184538161219,8.72304918157882e-07,4.36918505890921e-06
"1600029O15Rik",5.10418497629751,-2.3468907516462,0.933298324830315,-2.5146201264991,0.0119160699954548,0.0272488403504444
"Gm20199",2.44547595295042,3.23391034474394,1.2902793646235,2.50636446137972,0.0121979813994981,0.0278215311048151
"Celf6",4.98638070455635,2.0038553013279,0.832856155192758,2.406004072653,0.016128084915736,0.0356941631487205
"Skor1",13.447560810172,2.16429228515016,0.522211157596216,4.14447729365377,3.40589700305125e-05,0.00013388098023777
"Anxa2",2994.07309077699,-2.19451033970028,0.0671597672133767,-32.6759670373483,3.4285425112103e-234,5.05167167839244e-231
"Ctsh",88.5970489120396,2.5040178634205,0.185132992800749,13.5255084765764,1.10576426188022e-41,5.76726192162366e-40
"B430319G15Rik",5.8207869275519,-3.45783380689927,1.15523469263763,-2.99318729686376,0.00276080263479941,0.00738138681184522
"Ephb1",10.4244980235885,2.23400259504737,0.666811579899434,3.35027564365978,0.000807311795121019,0.00244670549357812
"Mir6236",1513.43141496169,2.67836038530361,0.471170732106966,5.68447953744199,1.31211631049607e-08,8.45155864695122e-08
"Prss44",10.6857363354954,3.31477833051822,0.610489401461193,5.4297065970095,5.6446774617357e-08,3.32678474003163e-07
"Prss50",109.390780141585,2.13433106921623,0.202414349670798,10.5443664082485,5.39351621389713e-26,1.42758623020831e-24
"Stmn1-rs1",3.96077614012201,2.53132092097256,1.09756965519646,2.30629637853778,0.0210940773648098,0.0451674808084924
"Mobp",69.0225988698256,-2.75701740909866,0.38800042695327,-7.10570715281897,1.19708003464259e-12,1.19087184955788e-11
"Cck",5.47820655597036,2.3420717273723,1.01349458903502,2.31088725357899,0.0208390832951728,0.0446842647768306
"Lars2",9511.35357026551,2.49651759405552,0.512671464544898,4.86962463626038,1.11810441117643e-06,5.50367597272004e-06
"Dgkk",73.5757127662454,2.80094267210189,0.267995848995359,10.451440507761,1.4431636324251e-25,3.72504761823478e-24
"Srpx",10.2069947416415,-2.46275997159223,0.618485391363212,-3.98192100570723,6.83605018543844e-05,0.000255481300631446
"4930453H23Rik",2.77721784421258,4.70925751591862,1.43024802033745,3.29261600013089,0.000992599417168513,0.00295208583598932
"Xpnpep2",43.9476151755163,-2.80690408220473,0.270038009283033,-10.3944777613241,2.62722173236144e-25,6.69335842217329e-24
"Arhgap36",10.6858054236709,-2.8776711275434,0.853278146617284,-3.37248895796942,0.000744920733613687,0.00227595360135193
"Mir363",16.7662989302238,2.48342991671207,0.479922472184594,5.1746481164084,2.28340908951104e-07,1.24033659329169e-06
"Mir92-2",7.27233196166522,2.19379876981582,0.670975798988489,3.26956467449798,0.00107713110770182,0.00317571370940067
"Kis2",8.29861524330371,2.93424219520376,0.831752340592733,3.52778351439651,0.000419054727278869,0.00134202257435568
"Mtap7d3",130.333986054223,2.82537773004167,0.21680900317666,13.0316439291938,8.08467897988764e-39,3.80173428306897e-37
"Sox3",113.968217983905,2.96940273050594,0.247226195160292,12.010874206031,3.11534229281339e-33,1.14516355674082e-31
"1700019B21Rik",11.4732491814404,-3.29947642440269,0.767320679764593,-4.29999674375379,1.70800619039174e-05,7.06415379001551e-05
"Pdzd4",1979.6432924268,2.14745739265518,0.0834052396346096,25.7472720186763,3.45835317901375e-146,1.30100303315196e-143
"Asb12",1.84303684991153,3.55723228100507,1.51398141518858,2.34958781218724,0.0187942104268379,0.0408281649535473
"Fam46d",3.88595687766767,3.3975689068453,1.2460251623397,2.72672575926603,0.00639661779970812,0.015679827993434
"D330045A20Rik",12.1839056197302,4.20379670061716,0.751494526268351,5.59391526308473,2.22005336905202e-08,1.38800437122379e-07
"Cldn2",11.7523851849418,2.27663274332992,0.554604689438391,4.10496482753383,4.04376400956665e-05,0.000157207105218003
"Irs4",29.3867054320936,3.46559812823025,0.636302392902594,5.44646408199311,5.13809727589981e-08,3.04548099011681e-07
"Dcx",6.78314813049132,2.39824402618187,1.05561113712025,2.27190102666439,0.0230924888896434,0.0488511959868133
"Foxr2",25.7447477729093,2.946007036769,0.438654249449843,6.71601162068727,1.86765905820344e-11,1.65856754435434e-10
"Ptchd1",13.5310416491229,2.93513745000214,0.623990488918005,4.70381760961076,2.55341373809319e-06,1.19152568760163e-05
"Phex",5.88833245885808,4.53627399469216,1.36673082095327,3.3190690698906,0.000903180866450285,0.00271307184840426
