"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Kcnh1",17.2589862457769,-3.51136478581537,0.649791160727369,-5.40383587533692,6.52306350622179e-08,2.86758542649198e-07
"Irf6",151.746695003433,-2.10470738213964,0.239402801571091,-8.79149019279395,1.47589110858329e-18,1.53230949447217e-17
"Lamb3",35.7467196851927,-4.53358936258174,0.535337548434636,-8.46865566564175,2.4824132249341e-17,2.39713534844674e-16
"Camk1g",6.05925914691136,8.61213406486507,2.57800603982808,3.34061826536271,0.000835920701558757,0.00211685962822406
"A330023F24Rik",10.9329880989325,4.01344705919898,1.03242865263099,3.8873844201934,0.000101330210018404,0.000298304935620279
"Ppp1r14c",38.581398497133,4.31837496774378,0.573546874385705,7.52924505493813,5.10345253770448e-14,3.92151865793798e-13
"Esr1",18.0833908300853,-5.98509440331983,1.18162644159758,-5.06513242478552,4.08116546087981e-07,1.64259245421844e-06
"Ust",187.131747130407,2.40328023001893,0.268960255435599,8.93544745533741,4.05533688124929e-19,4.37480814817076e-18
"Samd5",36.221643439935,-3.58999089475214,0.49530885475455,-7.24798448542003,4.23019052858347e-13,3.03793658553551e-12
"Epm2a",14.9794518041885,-3.42502657577548,0.722729234841083,-4.7390176163672,2.14756835598981e-06,7.9420949806015e-06
"Stx11",36.6579038649065,-2.11748558355037,0.490632319109003,-4.3158297997893,1.59004460404552e-05,5.24800796044965e-05
"Aig1",55.9552152739404,-2.84594803334831,0.373846713510388,-7.61260679978998,2.68622059627745e-14,2.11026466602944e-13
"Perp",964.540385869117,-2.43376654259859,0.120323845919324,-20.2268014623668,5.68746931957379e-91,5.32064259467642e-89
"Tnfaip3",103.396395045131,-2.86781882454493,0.293142084916763,-9.78303345750998,1.33158587099299e-22,1.81105921423286e-21
"Il22ra2",2.31840395277776,-9.30841477851575,2.10347478838289,-4.42525616656992,9.63279064784302e-06,3.28671114327504e-05
"Il20ra",1.73617367486043,8.84284582741311,2.98161591260689,2.96578972161496,0.00301906833584686,0.00696232519187536
"Slc35d3",57.8061433857811,9.33833969321582,0.839592371221696,11.122468489831,9.7535387335641e-29,1.82489225765235e-27
"Myb",129.830707456375,4.02895672370567,0.310334357099333,12.9826318985882,1.53513257380959e-38,4.2677168297999e-37
"Raet1a",9.39872234582912,2.20763639664056,0.944570211771565,2.33718612881099,0.0194295081102608,0.0374995232941297
"Raet1e",16.9843103033804,2.13772248240725,0.729983003521821,2.92845514497427,0.00340650980099961,0.00776066225891949
"C920009B18Rik",3.7229384213476,-4.4953367867439,1.36802096829162,-3.28601453555033,0.00101615766113896,0.00254341500659653
"Vnn1",49.723963649243,-2.02089478625604,0.482154298350641,-4.19138602138184,2.77255464943877e-05,8.8438641090974e-05
"Ctgf",2444.17794552649,-3.72837909458877,0.10686829014293,-34.8876087528141,1.14599070686543e-266,6.53621344777022e-264
"Arg1",90.73310738648,2.74302218178216,0.784635325725813,3.49591981376161,0.000472430646094565,0.00124877354665839
"Themis",10.4847897580013,6.82459178650357,1.5211479652902,4.48647465087434,7.24113280911258e-06,2.50450839589044e-05
"Soga3",125.686640182863,6.43746012809914,0.401586590449805,16.0300674404709,7.87971975021137e-58,3.64715510218553e-56
"9330159F19Rik",34.7271918306565,7.6952147620742,0.974797498521345,7.89416753094561,2.92259370869316e-15,2.45018394326239e-14
"Echdc1",68.0556569826989,-2.13057278239912,0.343496278577436,-6.20260804927124,5.55350305460396e-10,3.04564167209841e-09
"Rspo3",64.8402572315289,4.58699150425963,0.8294379824199,5.53024047786792,3.19792087019139e-08,1.45577855061416e-07
"Gm20300",107.562448434805,2.57933117043883,0.331808217479253,7.77356025126203,7.63103311616874e-15,6.22057614232271e-14
"Rnf217",82.1730040470109,-3.49337533805534,0.370238619507903,-9.43546986723996,3.89245716016545e-21,4.7859899199503e-20
"Rsph4a",85.7525237022271,3.61100153122067,0.384810592014222,9.38384131351354,6.36119871608428e-21,7.70886596977972e-20
"A830082N09Rik",34.7593384644844,2.22146981580955,0.575044771992803,3.86312496696754,0.000111945702859936,0.000327483780983874
"Fam26e",58.0305704204225,-3.45331624917972,0.383202882025487,-9.01171784232572,2.02853677473862e-19,2.24306183328039e-18
"Hs3st5",2.67636245226848,7.43935291613044,2.73793931148419,2.71713579805306,0.00658495834725562,0.0141502975860266
"AI317395",8.00007617241207,-3.12549016015247,1.06635832694227,-2.93099428323933,0.00337878999235939,0.00770843688450404
"Armc2",10.0912742598005,2.72888496170629,1.06739554477721,2.55658267926897,0.0105705947399785,0.0217678413227999
"Cd24a",1121.96537665678,3.10254193286645,0.13943209600892,22.2512751487861,1.09631217115935e-109,1.42528643369621e-107
"Grik2",3.38011100933561,8.7883704395902,2.70312473692979,3.25118938076532,0.00114923278106784,0.00285052611748505
"Gp49a",1.17716192809057,-6.27795102975511,2.75119464418821,-2.28189998952529,0.0224952454697115,0.0427491869249752
"Fabp7",27.3261737324532,9.67232418599139,2.14572697951647,4.50771429838245,6.55297322745408e-06,2.2816683661799e-05
"P4ha1",1371.85226607344,-4.58377278784889,0.10004139452141,-45.8187614214823,0,0
"Ddit4",2867.75442975631,-3.02155837655679,0.129695745316901,-23.297282182803,4.72359674391921e-120,7.13828325036201e-118
"Chst3",20.5232920884003,-2.43073600785214,0.683176692909964,-3.55799024334176,0.000373703190926405,0.00100615899478754
"Aifm2",194.830847005846,-2.34839958008666,0.214887611860776,-10.9285014606062,8.42278428316953e-28,1.50124242853549e-26
"Neurog3",8.37075444151907,8.0880471201041,1.87981036198704,4.3025867309055,1.68815554313361e-05,5.54388524482641e-05
"Tspan15",100.606008643563,2.15291913185885,0.349524522476514,6.15956533351252,7.29448823276819e-10,3.95382729747315e-09
"Tacr2",1.71048435767757,7.97767426091208,2.90495514366008,2.74622975790967,0.00602845287415974,0.0130637752517042
"Srgn",362.717614992652,-2.19783367492405,0.23035011640847,-9.54127442691073,1.41087699721871e-21,1.78694242033123e-20
"Mypn",72.5195731385615,-3.16562430338734,0.356899076397652,-8.86980245322977,7.32757757690522e-19,7.75801791241085e-18
"Egr2",23.4195782004422,-4.41893853084917,0.656429049043288,-6.73178394114269,1.67595386720972e-11,1.04782674420562e-10
"Slc16a9",109.215434541354,-2.92898738867143,0.262711086907359,-11.1490817656443,7.2349098330563e-29,1.36085575274754e-27
"Fam13c",174.367327971464,-2.64400564138425,0.22754240117036,-11.6198371283104,3.26758586681408e-31,6.78897599425848e-30
"Phyhipl",111.096827155589,2.64853124831964,0.305731237954578,8.66293960028097,4.59752024178029e-18,4.64241892603754e-17
"Upb1",12.2221577793148,2.04444024772312,0.914999091621418,2.23436314466748,0.025459188642289,0.0476594933175555
"Ggt5",8.68916015909689,2.81475868792973,1.04226661934578,2.70061291005992,0.00692118397922018,0.0148062255216687
"Susd2",223.108290602322,-3.22249223620698,0.184611552902178,-17.4555285709259,3.12471862945467e-68,1.8233712900128e-66
"Pfkl",5540.96200807949,-3.63397472635559,0.0896164694301535,-40.5503000671979,0,0
"Aire",342.800117231874,-4.82605842130248,0.196668877754295,-24.5390042207483,5.6674781048759e-133,1.04381958721157e-130
"Cstb",2314.2581496044,-2.06276354785381,0.116449255082887,-17.7138406457436,3.27914169754671e-70,2.00617662125686e-68
"Madcam1",44.139636589994,-2.76123633763084,0.410293064114791,-6.72991229717279,1.69765382050647e-11,1.06101863557352e-10
"Gzmm",34.6555903024276,-4.0672941601799,0.483721449144788,-8.40833948416142,4.15856026049685e-17,3.9616112050563e-16
"Bsg",7245.97865999352,-2.0058913292173,0.0770526444354147,-26.032738316965,2.11030035173345e-149,4.7230658884809e-147
"Hcn2",120.697235814268,-2.07777708916972,0.254846258093784,-8.15306100513781,3.54826504197748e-16,3.17737471276463e-15
"Fstl3",38.2683577319419,-3.9217077540726,0.440193961674593,-8.90904486548062,5.14740802602049e-19,5.5124967479145e-18
"Cfd",9.11005953944737,-2.50111941099593,1.06578325256606,-2.34674302206762,0.0189383114103982,0.0366434979259412
"Grin3b",15.1175446289107,-3.57672517349496,0.777068029302589,-4.60284690480065,4.16754583155946e-06,1.48981758689452e-05
"Sbno2",1038.30753717643,-2.59176989263242,0.115737125389363,-22.3935913728043,4.54454487214794e-111,6.13374793011051e-109
"Pcsk4",25.4949246946298,2.9697243012033,0.638033302209761,4.65449732939953,3.24772046376603e-06,1.17597676673863e-05
"Adamtsl5",66.4397636066099,-5.07583147491099,0.346815481679381,-14.6355389048157,1.66649991754404e-48,6.19020694161685e-47
"Gadd45b",945.741589167938,-2.04889028636063,0.165424983804765,-12.3856157590968,3.1267573236851e-35,7.6997487799549e-34
"Diras1",21.998025584468,4.70761820684631,0.827055799392177,5.69202006721439,1.25545094355515e-08,5.97421548950255e-08
"Atcay",52.3006304672617,4.76733216330368,0.531926219271303,8.96239363766379,3.17705382963906e-19,3.46536019505541e-18
"Zfr2",6.54510081698236,-2.93570002600698,1.07211754449353,-2.73822589797634,0.00617716293591592,0.0133453589772641
"S1pr4",6.11903430090556,-2.8335246550712,1.11650146310996,-2.53786022561812,0.0111532519588651,0.0228479490076115
"AU041133",25.9814958087562,2.19289580234217,0.6061007035274,3.61803870145654,0.000296844015626767,0.000812586939200629
"1700028I16Rik",12.9913306199348,-2.23558037738356,0.730216155811195,-3.06153234161201,0.0022020720133278,0.00521355587408261
"Eid3",11.2513927914253,2.86664577294979,0.976855396505953,2.93456511905785,0.00334015458024368,0.00763309721252274
"Slc41a2",31.5335067093115,-3.0497364037557,0.49782319339045,-6.12614366756461,9.00345162783574e-10,4.84301880838953e-09
"Rfx4",22.2172683506411,3.52626322485636,0.837563493192408,4.21014436937296,2.55207554553646e-05,8.17450139866489e-05
"Timp3",374.054462723607,-3.94616106486466,0.22171554993596,-17.7983053782402,7.28398132044625e-71,4.55081532603569e-69
"Stab2",9.86969905232479,-2.98365749524377,0.801272188562515,-3.72365038726287,0.000196362802797689,0.000553455290165881
"Ascl1",6.79551009855402,11.3603753900835,2.53041915767674,4.48952315098412,7.13827893812687e-06,2.47183528995341e-05
